,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
1057,hsa-mir-320b-1,ZNF652,1057,-1.0,1.6829622886710656,-0.65401534019801,3.637538193039018e-31,2.44823805775806,1.821844967666289,1.0,0.5,8,4
3712,hsa-mir-320b-1,FOXD3,3712,-1.0,1.787568244171516,-0.3072540701884445,9.895429965152964e-07,2.62635736985704,2.0370810315748846,0.8888888888888888,0.5714285714285714,14,9
3710,hsa-mir-320b-1,FOXD3,3710,-1.0,1.787568244171516,-0.4204007209525742,7.213968156550398e-12,3.1302460273981256,2.707241689022934,0.8888888888888888,0.5714285714285714,14,9
1640,hsa-mir-320b-1,TCF7L2,1640,-1.0,2.175033158389589,-0.3156446063549888,4.790898296521369e-07,4.203972684850352,4.431521760169451,1.0,1.0,2,2
3913,hsa-mir-320b-1,SCRT1,3913,-1.0,2.046691203451518,-0.5429033263345194,4.175043944260586e-20,3.0486685965487097,2.591726974270584,1.0,1.0,2,2
2423,hsa-mir-320b-1,HOXC11,2423,-1.0,1.9543957675840464,-0.3803030777152191,8.130258908925033e-10,2.588523631952818,1.9903994533403635,0.6666666666666666,0.3333333333333333,6,3
730,hsa-mir-320b-1,MAZ,730,-1.0,2.3348439712658555,-0.3955020259469908,1.4604146715537928e-10,4.041043583500588,4.145156368443864,0.5,0.2,20,8
4279,hsa-mir-320b-1,NKX2-2,4279,-1.0,2.730465815830098,-0.3800772338238712,8.334858621038667e-10,4.483370467398526,4.944678034575107,1.0,0.5714285714285714,14,8
4272,hsa-mir-320b-1,NKX2-2,4272,-1.0,2.730465815830098,-0.5089481409092997,1.7537238247490804e-17,2.372798274802295,1.7342141797099966,1.0,0.5714285714285714,14,8
4273,hsa-mir-320b-1,NKX2-2,4273,-1.0,2.730465815830098,-0.4475708147096681,2.0173081652890091e-13,3.284506919991734,2.9306656183856856,1.0,0.5714285714285714,14,8
3238,hsa-mir-320b-1,SATB1,3238,-1.0,3.243341676817301,-0.4046598845974333,4.971970380856094e-11,3.769127679217476,3.6862615074406975,1.0,0.4117647058823529,17,7
3240,hsa-mir-320b-1,SATB1,3240,-1.0,3.243341676817301,-0.3446274198811279,3.2795759801074386e-08,2.6672655929180613,2.0881341284264936,1.0,0.4117647058823529,17,7
3232,hsa-mir-320b-1,SATB1,3232,-1.0,3.243341676817301,-0.3546766126001098,1.2115198288857452e-08,2.9160280304497195,2.4113824407353186,1.0,0.4117647058823529,17,7
3996,hsa-mir-320b-2,VAX2,3996,-1.0,2.190218711260831,-0.3397221912444395,5.2657536951275014e-08,2.8009378017220525,2.25901183463015,1.0,0.8,5,4
3994,hsa-mir-320b-2,VAX2,3994,-1.0,2.190218711260831,-0.4360606173252543,9.545261516305737e-13,2.793402044915272,2.2492606159962656,1.0,0.8,5,4
3995,hsa-mir-320b-2,VAX2,3995,-1.0,2.190218711260831,-0.3081157660392633,9.194512159359032e-07,3.469205938812855,3.2088059795396924,1.0,0.8,5,4
3952,hsa-mir-320b-2,POU4F1,3952,-1.0,1.4087928151204798,-0.32459174254511,2.156322841295698e-07,2.859694909950804,2.336171792213753,1.0,0.3,10,3
4155,hsa-mir-320b-2,TTF1,4155,-1.0,1.5508957086080253,-0.4181851975762983,9.524215883781714e-12,4.168172883791777,4.36859085911929,1.0,0.2857142857142857,7,2
1922,hsa-mir-320b-2,PBX1,1922,-1.0,1.6246116284948338,-0.424455100801705,4.3159982066030665e-12,4.004788479205908,4.082770191932733,1.0,0.5714285714285714,14,8
1913,hsa-mir-320b-2,PBX1,1913,-1.0,1.6246116284948338,-0.334403925504628,8.718316442141266e-08,4.061833525128019,4.181312678041918,1.0,0.5714285714285714,14,8
1919,hsa-mir-320b-2,PBX1,1919,-1.0,1.6246116284948338,-0.3593381493459557,7.542670905486422e-09,3.1993042247845453,2.8063301096143145,1.0,0.5714285714285714,14,8
4470,hsa-mir-320b-2,RARB,4470,-1.0,1.4306216135164311,-0.3561437939407107,1.0445101675429183e-08,3.2957241461778604,2.9471828182143893,1.0,0.25,4,1
3712,hsa-mir-320b-2,FOXD3,3712,-1.0,1.599455798792169,-0.3072540701884445,9.895429965152964e-07,2.7739582704741577,2.2240279479687115,1.0,0.4285714285714285,14,6
3710,hsa-mir-320b-2,FOXD3,3710,-1.0,1.599455798792169,-0.4204007209525742,7.213968156550398e-12,2.783744952091656,2.2367041070801115,1.0,0.4285714285714285,14,6
1640,hsa-mir-320b-2,TCF7L2,1640,-1.0,2.290561197915161,-0.3156446063549888,4.790898296521369e-07,4.27006694186748,4.5503056855182775,1.0,1.0,2,2
3913,hsa-mir-320b-2,SCRT1,3913,-1.0,2.200137081727005,-0.5429033263345194,4.175043944260586e-20,2.942754091069107,2.447072350434168,1.0,1.0,2,2
2423,hsa-mir-320b-2,HOXC11,2423,-1.0,1.35010206277555,-0.3803030777152191,8.130258908925033e-10,2.735803764863637,2.1749732189173625,0.6666666666666666,0.3333333333333333,6,3
730,hsa-mir-320b-2,MAZ,730,-1.0,2.29244100912158,-0.3955020259469908,1.4604146715537928e-10,4.307385942381503,4.618245434199233,0.7142857142857143,0.25,20,7
4279,hsa-mir-320b-2,NKX2-2,4279,-1.0,2.2067041864863777,-0.3800772338238712,8.334858621038667e-10,4.074345827897296,4.202980626570217,1.0,0.6428571428571429,14,9
4272,hsa-mir-320b-2,NKX2-2,4272,-1.0,2.2067041864863777,-0.5089481409092997,1.7537238247490804e-17,2.2185759841217374,1.5615482955561175,1.0,0.6428571428571429,14,9
4273,hsa-mir-320b-2,NKX2-2,4273,-1.0,2.2067041864863777,-0.4475708147096681,2.0173081652890091e-13,3.133445053231392,2.711616066506792,1.0,0.6428571428571429,14,9
3238,hsa-mir-320b-2,SATB1,3238,-1.0,2.101891466436132,-0.4046598845974333,4.971970380856094e-11,3.952249123709639,3.992557910784138,1.0,0.3529411764705882,17,6
3232,hsa-mir-320b-2,SATB1,3232,-1.0,2.101891466436132,-0.3546766126001098,1.2115198288857452e-08,2.3033342449411216,1.655414368745313,1.0,0.3529411764705882,17,6
3996,hsa-mir-320c-1,VAX2,3996,-1.0,1.904485370822536,-0.3397221912444395,5.2657536951275014e-08,2.3830824270694366,1.7456592529935495,1.0,0.4,5,2
3995,hsa-mir-320c-1,VAX2,3995,-1.0,1.904485370822536,-0.3081157660392633,9.194512159359032e-07,2.4061633852527167,1.772731465285254,1.0,0.4,5,2
3710,hsa-mir-320c-1,FOXD3,3710,-1.0,1.7753565078241484,-0.4204007209525742,7.213968156550398e-12,2.341504389680491,1.6985537328395857,0.8,0.2857142857142857,14,5
1640,hsa-mir-320c-1,TCF7L2,1640,-1.0,2.1141307032291308,-0.3156446063549888,4.790898296521369e-07,3.0865808075134566,2.6457676004351858,1.0,0.5,2,1
3238,hsa-mir-320c-1,SATB1,3238,-1.0,2.494858872996262,-0.4046598845974333,4.971970380856094e-11,2.891146596856017,2.3780059315491955,1.0,0.2941176470588235,17,5
3240,hsa-mir-320c-1,SATB1,3240,-1.0,2.494858872996262,-0.3446274198811279,3.2795759801074386e-08,2.200577781260104,1.5418755160425774,1.0,0.2941176470588235,17,5
3232,hsa-mir-320c-1,SATB1,3232,-1.0,2.494858872996262,-0.3546766126001098,1.2115198288857452e-08,2.380949921266599,1.7436965175338253,1.0,0.2941176470588235,17,5
3994,hsa-mir-320c-2,VAX2,3994,-1.0,1.8643884081094568,-0.4360606173252543,9.545261516305737e-13,2.4585639277573765,1.8341354569020445,1.0,0.4,5,2
3995,hsa-mir-320c-2,VAX2,3995,-1.0,1.8643884081094568,-0.3081157660392633,9.194512159359032e-07,2.334689019814186,1.6908109009067862,1.0,0.4,5,2
3710,hsa-mir-320c-2,FOXD3,3710,-1.0,1.4042175805917796,-0.4204007209525742,7.213968156550398e-12,1.9744436651436488,1.3055808258190853,1.0,0.4285714285714285,14,6
3913,hsa-mir-320c-2,SCRT1,3913,-1.0,1.575713231923324,-0.5429033263345194,4.175043944260586e-20,3.0970233406646868,2.6595716136728647,1.0,1.0,2,2
3238,hsa-mir-320c-2,SATB1,3238,-1.0,2.18942600661184,-0.4046598845974333,4.971970380856094e-11,2.5541077851016776,1.948454673227305,1.0,0.1764705882352941,17,3
3994,hsa-mir-323a,VAX2,3994,1.0,1.592011960239096,-0.4360606173252543,9.545261516305737e-13,-2.237876520093677,1.5826937594309816,1.0,0.2,5,1
3710,hsa-mir-323a,FOXD3,3710,1.0,1.8035467206730629,-0.4204007209525742,7.213968156550398e-12,-2.8710769928624416,2.351097606682756,1.0,0.2857142857142857,14,4
2845,hsa-mir-323a,LHX2,2845,1.0,1.7237143181196228,-0.4350156334543532,1.0960241322418693e-12,-3.24921796592398,2.878719626903354,0.5,0.0909090909090909,11,2
3240,hsa-mir-323a,SATB1,3240,1.0,2.1846600307249435,-0.3446274198811279,3.2795759801074386e-08,-2.044505762708812,1.3767862734896448,1.0,0.2941176470588235,17,5
3232,hsa-mir-323a,SATB1,3232,1.0,2.1846600307249435,-0.3546766126001098,1.2115198288857452e-08,-2.2030759879454647,1.5441032098417289,1.0,0.2941176470588235,17,5
3232,hsa-mir-323b,SATB1,3232,1.0,1.4608233253794054,-0.3546766126001098,1.2115198288857452e-08,-1.9759646313211496,1.3068763406772104,0.6666666666666666,0.1176470588235294,17,3
4055,hsa-mir-324,SOX15,4055,1.0,1.5555676058045178,-0.3439318653994688,3.5090844907022054e-08,-2.134187496536263,1.470522974640421,1.0,0.2222222222222222,18,4
3072,hsa-mir-325,FOXO4,3072,1.0,1.6302764444603337,-0.3170365413925132,4.238534750557846e-07,-2.348556330689993,1.4791147886160505,1.0,0.1666666666666666,12,2
4155,hsa-mir-325,TTF1,4155,1.0,1.728588747236643,-0.4181851975762983,9.524215883781714e-12,-2.5915776305999945,1.6923251064176537,1.0,0.4285714285714285,7,3
4470,hsa-mir-325,RARB,4470,1.0,1.8962343312976069,-0.3561437939407107,1.0445101675429183e-08,-2.210499733883479,1.3593759397726342,1.0,0.25,4,1
994,hsa-mir-326,MEIS1,994,-1.0,1.8559098225600064,-0.3072306909761146,9.915141510351035e-07,2.156024896681211,1.4934557118086609,1.0,0.1666666666666666,6,1
4155,hsa-mir-32,TTF1,4155,1.0,2.3190470415515785,-0.4181851975762983,9.524215883781714e-12,-3.737436765045637,3.634405059264712,1.0,0.7142857142857143,7,5
1213,hsa-mir-32,ZNF8,1213,1.0,2.476308417419032,-0.5186432557236617,3.3470845591699705e-18,-3.881960678653586,3.8738585129013616,1.0,0.5,8,4
3251,hsa-mir-32,REST,3251,1.0,1.7638960457899673,-0.5119330549463258,1.0591111077713925e-17,-4.01391243796895,4.098392384223738,0.8333333333333334,0.3571428571428571,14,6
1059,hsa-mir-32,ZNF652,1059,1.0,2.172891699750435,-0.6144769504644603,1.0049340312694676e-26,-2.131794952095687,1.468118887964862,1.0,0.875,8,7
1061,hsa-mir-32,ZNF652,1061,1.0,2.172891699750435,-0.3226901932600605,2.560597746153686e-07,-2.304596397601033,1.6563892472799226,1.0,0.875,8,7
1057,hsa-mir-32,ZNF652,1057,1.0,2.172891699750435,-0.65401534019801,3.637538193039018e-31,-4.460640244884872,4.9023940118217535,1.0,0.875,8,7
3206,hsa-mir-32,NFAT5,3206,1.0,6.217993810599235,-0.6324985853479218,1.1413679413111847e-28,-3.767968297619158,3.6840577973037294,1.0,0.25,4,1
3228,hsa-mir-32,KLF12,3228,1.0,8.822545762877429,-0.6283120412706673,3.315676179587052e-28,-3.826212804184737,3.780639459596743,0.6666666666666666,0.5,4,3
562,hsa-mir-32,SREBF2,562,1.0,1.6333707692788375,-0.4198257809499027,7.754782935990993e-12,-3.05483144159287,2.6012387237106687,0.6666666666666666,0.4,5,3
646,hsa-mir-32,BACH2,646,1.0,6.024656967592645,-0.5234774419786129,1.4366450894221205e-18,-2.0045285882205333,1.3360289583442604,1.0,0.4444444444444444,9,4
642,hsa-mir-32,BACH2,642,1.0,6.024656967592645,-0.4495908867493567,1.5263741374551157e-13,-4.108137454104851,4.262604884174844,1.0,0.4444444444444444,9,4
3307,hsa-mir-32,HBP1,3307,1.0,8.372697828573497,-0.3435320454836458,3.647937791176901e-08,-4.176899117406983,4.382932005037159,0.5,0.375,8,6
202,hsa-mir-32,SP4,202,1.0,5.787662845666612,-0.5335918945598883,2.3420427350373374e-19,-4.06523626430365,4.187299135846524,0.9375,0.6521739130434783,23,16
219,hsa-mir-32,SP4,219,1.0,5.787662845666612,-0.3088559285280596,8.630612725619118e-07,-3.370777135357037,3.0592274967087008,0.9375,0.6521739130434783,23,16
215,hsa-mir-32,SP4,215,1.0,5.787662845666612,-0.4202462527208819,7.355547971188444e-12,-2.5238557648023168,1.910957936433575,0.9375,0.6521739130434783,23,16
2712,hsa-mir-32,ONECUT2,2712,1.0,5.521719186816284,-0.3979766134213628,1.0950571830432507e-10,-4.00863153402419,4.089517612638932,0.6666666666666666,0.2857142857142857,7,3
2209,hsa-mir-32,PPARA,2209,1.0,7.929938457082079,-0.4380225435650884,7.353971095960248e-13,-3.46902721722643,3.2085920006970947,1.0,0.8571428571428571,7,6
1640,hsa-mir-32,TCF7L2,1640,1.0,2.222199062051063,-0.3156446063549888,4.790898296521369e-07,-2.976988791954013,2.493978382672603,1.0,0.5,2,1
3838,hsa-mir-32,NF1,3838,1.0,8.784185437901597,-0.4932720386272298,2.289269022477365e-16,-2.2365389335655554,1.581228368773585,1.0,0.8333333333333334,6,5
3837,hsa-mir-32,NF1,3837,1.0,8.784185437901597,-0.3886439578867369,3.2036298798576966e-10,-2.0166051209424087,1.3476873364679725,1.0,0.8333333333333334,6,5
3657,hsa-mir-32,STAT5B,3657,1.0,6.977906097501685,-0.429761801502629,2.1804332848339308e-12,-4.401427951029065,4.791460926511788,1.0,0.6,5,3
3287,hsa-mir-32,BPTF,3287,1.0,6.541697436834172,-0.6467698433350267,2.6543921850678064e-30,-4.320807886501471,4.64330270032002,0.8181818181818182,0.5294117647058824,17,11
1803,hsa-mir-32,ZFX,1803,1.0,6.409732717559779,-0.4872631748509969,5.921630043286766e-16,-3.345863930139056,3.0217231998141805,0.9090909090909092,0.5555555555555556,18,11
3314,hsa-mir-32,ZEB1,3314,1.0,5.313489210727953,-0.3780817730856762,1.0373140931522402e-09,-3.7434312615904153,3.644203081577404,1.0,0.5714285714285714,14,8
817,hsa-mir-32,ELF2,817,1.0,6.2327036548807815,-0.4712745085891064,6.793324707134629e-15,-3.8329318392598246,3.791148353022317,0.9090909090909092,0.5263157894736842,19,11
823,hsa-mir-32,ELF2,823,1.0,6.2327036548807815,-0.4579904092784654,4.6926577554084944e-14,-3.508722401545393,3.2691535918616683,0.9090909090909092,0.5263157894736842,19,11
3072,hsa-mir-330,FOXO4,3072,1.0,3.739395289601408,-0.3170365413925132,4.238534750557846e-07,-4.959044601568625,5.874061562401838,0.5,0.1666666666666666,12,4
994,hsa-mir-330,MEIS1,994,-1.0,3.6577407731737424,-0.3072306909761146,9.915141510351035e-07,2.871656181887849,2.352097395385711,1.0,0.5,6,3
4055,hsa-mir-335,SOX15,4055,-1.0,1.3709765646488712,-0.3439318653994688,3.5090844907022054e-08,2.2510002257164583,1.5971594691338773,1.0,0.3333333333333333,18,6
3717,hsa-mir-335,FOXD3,3717,-1.0,1.7940696321844063,-0.3122783126543392,6.426408336591298e-07,3.3619976382805024,3.046035516228028,1.0,0.5,14,7
3710,hsa-mir-335,FOXD3,3710,-1.0,1.7940696321844063,-0.4204007209525742,7.213968156550398e-12,1.976336301758128,1.307573287391998,1.0,0.5,14,7
3614,hsa-mir-337,SOX9,3614,-1.0,2.0162777412980866,-0.4224956527844896,5.536973883263748e-12,2.96870577053469,2.48199386179333,0.875,0.3043478260869565,23,8
1079,hsa-mir-337,POU3F4,1079,-1.0,2.896416046382704,-0.4272993625390643,2.997696849681359e-12,3.6405620256134568,3.4756333919215696,1.0,0.5333333333333333,15,8
315,hsa-mir-337,ETV2,315,-1.0,1.3151055903628086,-0.3950428918557234,1.5401476086962028e-10,4.2390624206851895,4.494786945141188,1.0,0.6,5,3
4321,hsa-mir-337,SIX6,4321,-1.0,1.46943866929087,-0.3896597518608053,2.8549863256776037e-10,2.514310125544005,1.9004097484904672,1.0,0.75,4,3
1939,hsa-mir-337,SOX4,1939,-1.0,1.85794877967374,-0.5227876700163976,1.6222552956374865e-18,3.0569536552327707,2.603583319702669,0.6666666666666666,0.25,16,6
3072,hsa-mir-338,FOXO4,3072,1.0,5.173720385083596,-0.3170365413925132,4.238534750557846e-07,-2.6090688858044087,2.015716229395271,0.5,0.0833333333333333,12,2
2674,hsa-mir-338,MSX1,2674,-1.0,1.7272989809900392,-0.3676774443902296,3.169530677218711e-09,2.6604941021978394,2.079550104612771,0.6,0.2142857142857142,14,5
994,hsa-mir-338,MEIS1,994,-1.0,1.7277842670971528,-0.3072306909761146,9.915141510351035e-07,3.8927515532897328,3.891962750342233,1.0,0.1666666666666666,6,1
315,hsa-mir-338,ETV2,315,-1.0,2.264386895838509,-0.3950428918557234,1.5401476086962028e-10,2.113083430958495,1.448090068988476,1.0,0.6,5,3
1059,hsa-mir-338,ZNF652,1059,1.0,1.640146126597898,-0.6144769504644603,1.0049340312694676e-26,-3.220725561032152,2.837158894486372,1.0,0.625,8,5
1061,hsa-mir-338,ZNF652,1061,1.0,1.640146126597898,-0.3226901932600605,2.560597746153686e-07,-2.8400334140976047,2.3102654429142677,1.0,0.625,8,5
3240,hsa-mir-338,SATB1,3240,1.0,2.2352145913041315,-0.3446274198811279,3.2795759801074386e-08,-2.085869621096065,1.4196790009586184,0.8333333333333334,0.2941176470588235,17,6
3614,hsa-mir-339,SOX9,3614,-1.0,1.8603969550903467,-0.4224956527844896,5.536973883263748e-12,2.30108966033072,1.652444736215808,0.75,0.2608695652173913,23,8
3913,hsa-mir-339,SCRT1,3913,-1.0,2.419761702948832,-0.5429033263345194,4.175043944260586e-20,2.3028759797233227,1.6548184093127136,1.0,1.0,2,2
295,hsa-mir-33a,NR2C2,295,1.0,3.674179521232914,-0.3917045628208782,2.2612925611144954e-10,-2.120138230529128,1.4557438766636617,1.0,0.2857142857142857,7,2
2674,hsa-mir-33a,MSX1,2674,-1.0,1.6789610421171015,-0.3676774443902296,3.169530677218711e-09,3.420785067632473,3.134496671985453,1.0,0.2857142857142857,14,4
315,hsa-mir-33a,ETV2,315,-1.0,4.350751257847771,-0.3950428918557234,1.5401476086962028e-10,2.159522676746707,1.4976673641341278,1.0,0.6,5,3
3206,hsa-mir-33a,NFAT5,3206,1.0,3.3905134923463014,-0.6324985853479218,1.1413679413111847e-28,-2.819529899429225,2.2827613105923312,1.0,0.25,4,1
3228,hsa-mir-33a,KLF12,3228,1.0,3.596838195175589,-0.6283120412706673,3.315676179587052e-28,-3.006944693624237,2.5347836922364992,0.5,0.25,4,2
642,hsa-mir-33a,BACH2,642,1.0,3.4166627267743674,-0.4495908867493567,1.5263741374551157e-13,-4.31117872953557,4.624087696736676,1.0,0.2222222222222222,9,2
3307,hsa-mir-33a,HBP1,3307,1.0,1.4243439795595094,-0.3435320454836458,3.647937791176901e-08,-3.25645572345613,2.88867803435407,0.6,0.375,8,5
202,hsa-mir-33a,SP4,202,1.0,2.247830026388278,-0.5335918945598883,2.3420427350373374e-19,-3.5229482734038897,3.2912996929090355,0.9285714285714286,0.5652173913043478,23,14
219,hsa-mir-33a,SP4,219,1.0,2.247830026388278,-0.3088559285280596,8.630612725619118e-07,-2.935082535695462,2.4369057613040264,0.9285714285714286,0.5652173913043478,23,14
215,hsa-mir-33a,SP4,215,1.0,2.247830026388278,-0.4202462527208819,7.355547971188444e-12,-2.1445834833380824,1.480414369301266,0.9285714285714286,0.5652173913043478,23,14
2209,hsa-mir-33a,PPARA,2209,1.0,3.572958267886297,-0.4380225435650884,7.353971095960248e-13,-2.9125880762699907,2.406248401300435,1.0,0.5714285714285714,7,4
3838,hsa-mir-33a,NF1,3838,1.0,3.2927691812241338,-0.4932720386272298,2.289269022477365e-16,-2.6352632201798927,2.0481610159334624,1.0,0.6666666666666666,6,4
3657,hsa-mir-33a,STAT5B,3657,1.0,2.398764186699298,-0.429761801502629,2.1804332848339308e-12,-2.8559603842827026,2.3311611070191045,1.0,0.4,5,2
3287,hsa-mir-33a,BPTF,3287,1.0,3.4449660719617694,-0.6467698433350267,2.6543921850678064e-30,-3.866416496150409,3.845633683615973,1.0,0.2941176470588235,17,5
1803,hsa-mir-33a,ZFX,1803,1.0,2.684613776943849,-0.4872631748509969,5.921630043286766e-16,-3.174464847923269,2.7699394822159054,1.0,0.5555555555555556,18,10
3314,hsa-mir-33a,ZEB1,3314,1.0,3.3319329817791608,-0.3780817730856762,1.0373140931522402e-09,-3.4361787732365627,3.1571985141868564,1.0,0.5,14,7
817,hsa-mir-33a,ELF2,817,1.0,3.3108086640653247,-0.4712745085891064,6.793324707134629e-15,-3.915979339625185,3.9278247060193023,0.8888888888888888,0.4210526315789473,19,9
823,hsa-mir-33a,ELF2,823,1.0,3.3108086640653247,-0.4579904092784654,4.6926577554084944e-14,-3.073055996897104,2.6266743855085783,0.8888888888888888,0.4210526315789473,19,9
3996,hsa-mir-33b,VAX2,3996,-1.0,2.4280692160372053,-0.3397221912444395,5.2657536951275014e-08,3.4879919354148217,3.2378068201090486,1.0,1.0,5,5
3994,hsa-mir-33b,VAX2,3994,-1.0,2.4280692160372053,-0.4360606173252543,9.545261516305737e-13,2.8285459781268574,2.2938313452558203,1.0,1.0,5,5
3995,hsa-mir-33b,VAX2,3995,-1.0,2.4280692160372053,-0.3081157660392633,9.194512159359032e-07,2.633882806334396,2.045554180118992,1.0,1.0,5,5
3614,hsa-mir-33b,SOX9,3614,-1.0,2.8769338209026776,-0.4224956527844896,5.536973883263748e-12,3.1762439103590983,2.7692711008421798,1.0,0.4347826086956521,23,10
3952,hsa-mir-33b,POU4F1,3952,-1.0,2.246853407842354,-0.32459174254511,2.156322841295698e-07,3.4468868007961,3.171054083917605,0.8333333333333334,0.5,10,6
4336,hsa-mir-33b,SOX11,4336,-1.0,2.049146236689357,-0.4412285375595289,4.784750200297715e-13,2.963951884987994,2.4751644852149552,1.0,0.5,18,9
4348,hsa-mir-33b,SOX11,4348,-1.0,2.049146236689357,-0.5415180765688182,5.414429375295863e-20,2.761263674799609,2.2047935899448023,1.0,0.5,18,9
4338,hsa-mir-33b,SOX11,4338,-1.0,2.049146236689357,-0.359329062529687,7.54969791549158e-09,2.3880028772483284,1.7517108621431896,1.0,0.5,18,9
4155,hsa-mir-33b,TTF1,4155,-1.0,1.596439026896468,-0.4181851975762983,9.524215883781714e-12,3.4678045171906766,3.2062712631069736,1.0,0.4285714285714285,7,3
1922,hsa-mir-33b,PBX1,1922,-1.0,2.205305880484622,-0.424455100801705,4.3159982066030665e-12,3.241323231806062,2.865761534775284,1.0,0.5714285714285714,14,8
1913,hsa-mir-33b,PBX1,1913,-1.0,2.205305880484622,-0.334403925504628,8.718316442141266e-08,3.591699474984288,3.399120866915456,1.0,0.5714285714285714,14,8
1919,hsa-mir-33b,PBX1,1919,-1.0,2.205305880484622,-0.3593381493459557,7.542670905486422e-09,3.3743378698394118,3.0630017037992694,1.0,0.5714285714285714,14,8
1213,hsa-mir-33b,ZNF8,1213,-1.0,1.301907107785221,-0.5186432557236617,3.3470845591699705e-18,3.5684187865916592,3.362544843413608,1.0,0.625,8,5
997,hsa-mir-33b,MEIS1,997,-1.0,1.51579738166934,-0.431633361757185,1.7089126932433918e-12,2.372486965171108,1.7335536489306285,1.0,0.5,6,3
994,hsa-mir-33b,MEIS1,994,-1.0,1.51579738166934,-0.3072306909761146,9.915141510351035e-07,3.5276965663229944,3.298379730124532,1.0,0.5,6,3
3712,hsa-mir-33b,FOXD3,3712,-1.0,2.1682544164677005,-0.3072540701884445,9.895429965152964e-07,3.3107233820366897,2.965048348823469,1.0,0.5,14,7
3710,hsa-mir-33b,FOXD3,3710,-1.0,2.1682544164677005,-0.4204007209525742,7.213968156550398e-12,3.23285984518737,2.853948203157187,1.0,0.5,14,7
1640,hsa-mir-33b,TCF7L2,1640,-1.0,1.6872460545423087,-0.3156446063549888,4.790898296521369e-07,4.567162210105979,5.100908144235941,1.0,1.0,2,2
3913,hsa-mir-33b,SCRT1,3913,-1.0,2.0920346951554314,-0.5429033263345194,4.175043944260586e-20,2.1681688631634874,1.506718291177251,1.0,1.0,2,2
2423,hsa-mir-33b,HOXC11,2423,-1.0,2.1831047057210986,-0.3803030777152191,8.130258908925033e-10,2.6991898746307856,2.127133225392644,0.75,0.5,6,4
730,hsa-mir-33b,MAZ,730,-1.0,3.0808201381536087,-0.3955020259469908,1.4604146715537928e-10,3.789126506198379,3.718082396498586,0.7142857142857143,0.25,20,7
3314,hsa-mir-33b,ZEB1,3314,-1.0,2.143384986301745,-0.3780817730856762,1.0373140931522402e-09,2.13149682939496,1.4676939755631215,0.875,0.5,14,8
4279,hsa-mir-33b,NKX2-2,4279,-1.0,2.536322459800156,-0.3800772338238712,8.334858621038667e-10,2.9257360477122467,2.4237615303412987,1.0,0.7142857142857143,14,10
4272,hsa-mir-33b,NKX2-2,4272,-1.0,2.536322459800156,-0.5089481409092997,1.7537238247490804e-17,2.6065078651832247,2.0120656007099,1.0,0.7142857142857143,14,10
4273,hsa-mir-33b,NKX2-2,4273,-1.0,2.536322459800156,-0.4475708147096681,2.0173081652890091e-13,3.5483089337962728,3.329482181340965,1.0,0.7142857142857143,14,10
3234,hsa-mir-33b,SATB1,3234,-1.0,2.667995741092035,-0.3488602241139321,2.1651961694848673e-08,2.154821252807101,1.492468485617052,1.0,0.4705882352941176,17,8
3238,hsa-mir-33b,SATB1,3238,-1.0,2.667995741092035,-0.4046598845974333,4.971970380856094e-11,3.708419190405862,3.586388864529988,1.0,0.4705882352941176,17,8
3072,hsa-mir-340,FOXO4,3072,1.0,2.1699045859193054,-0.3170365413925132,4.238534750557846e-07,-2.0889694012912376,1.4229864014550937,1.0,0.0833333333333333,12,1
2674,hsa-mir-340,MSX1,2674,-1.0,2.1009294822325018,-0.3676774443902296,3.169530677218711e-09,3.3108550663937377,2.969155663934597,0.8,0.2857142857142857,14,5
1059,hsa-mir-340,ZNF652,1059,1.0,1.5676731067845389,-0.6144769504644603,1.0049340312694676e-26,-2.7447770018191,2.186471414871661,1.0,0.875,8,7
1061,hsa-mir-340,ZNF652,1061,1.0,1.5676731067845389,-0.3226901932600605,2.560597746153686e-07,-3.2569252254783274,2.8892932635967647,1.0,0.875,8,7
1057,hsa-mir-340,ZNF652,1057,1.0,1.5676731067845389,-0.65401534019801,3.637538193039018e-31,-2.216249025331916,1.5589606800688347,1.0,0.875,8,7
3206,hsa-mir-340,NFAT5,3206,1.0,1.9115790941344215,-0.6324985853479218,1.1413679413111847e-28,-2.1059013182599027,1.440733001911641,1.0,0.5,4,2
3228,hsa-mir-340,KLF12,3228,1.0,1.5765451028221011,-0.6283120412706673,3.315676179587052e-28,-2.0803814701169223,1.4140512703785006,1.0,0.25,4,1
646,hsa-mir-340,BACH2,646,1.0,1.85697869958001,-0.5234774419786129,1.4366450894221205e-18,-2.1941722936377297,1.5349874977572626,1.0,0.3333333333333333,9,3
3307,hsa-mir-340,HBP1,3307,1.0,2.254868114339288,-0.3435320454836458,3.647937791176901e-08,-2.1316320761841654,1.4678533393320112,1.0,0.375,8,3
2712,hsa-mir-340,ONECUT2,2712,1.0,1.6018508266766922,-0.3979766134213628,1.0950571830432507e-10,-2.130671602932376,1.4668295496903243,1.0,0.1428571428571428,7,1
